Type,Value,Type,Value,Type,Value
Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO
Element,18822,Element,23916,Element,680008
,,,,,
,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
27620.0,-7.205206569148484,27620.0,29.81109123923734,27620.0,-9.505083985694098
27630.0,-7.203033444323684,27630.0,29.81122184067862,27630.0,-9.574994030643003
27640.0,-7.20087560565668,27640.0,29.811344680721582,27640.0,-9.645062640758152
27650.0,-7.198733079406948,27650.0,29.81145976320913,27650.0,-9.71527483359593
27660.0,-7.196605906551433,27660.0,29.811567089638185,27660.0,-9.785616277766161
27670.0,-7.194494443819035,27670.0,29.811666527397232,27670.0,-9.856695700744044
27680.0,-7.192407322145044,27680.0,29.811754733110867,27680.0,-9.941495783452343
27690.0,-7.190338219276977,27690.0,29.811834292026766,27690.0,-10.025043213865068
27700.0,-7.188287036792313,27700.0,29.811905257073246,27700.0,-10.10803528492529
27710.0,-7.186253659337705,27710.0,29.811967692396674,27710.0,-10.190666309319573
27720.0,-7.184237589337185,27720.0,29.812021820145752,27720.0,-10.272267384496383
27730.0,-7.182235146033962,27730.0,29.812069077925585,27730.0,-10.348273745567505
27740.0,-7.180253519916574,27740.0,29.81210668582043,27740.0,-10.430559610189704
27750.0,-7.178289199822499,27750.0,29.812136069195272,27750.0,-10.51178065103495
27760.0,-7.176333923483836,27760.0,29.81216047934736,27760.0,-10.579509399369194
27770.0,-7.174393629199652,27770.0,29.812177517828555,27770.0,-10.648105205878219
27780.0,-7.172468391592954,27780.0,29.81218716474871,27780.0,-10.717047700332365
27790.0,-7.170558310276982,27790.0,29.812189397847675,27790.0,-10.786160217607703
27800.0,-7.168663463367965,27800.0,29.81218420203907,27800.0,-10.8553725029727
27810.0,-7.166783887618788,27810.0,29.812171572293476,27810.0,-10.924651477431137
27820.0,-7.164919600738645,27820.0,29.81215150833202,27820.0,-10.99397801270902
27830.0,-7.163070650509258,27830.0,29.812124005697857,27830.0,-11.06333887597983
27840.0,-7.161237071884255,27840.0,29.812089065514535,27840.0,-11.132723520467815
27850.0,-7.159418865180467,27850.0,29.81204669719724,27850.0,-11.202121862503555
27860.0,-7.157616045021025,27860.0,29.81199690759074,27860.0,-11.271523843218386
27870.0,-7.155828647071839,27870.0,29.811939700747267,27870.0,-11.340919854236656
27880.0,-7.154056730708062,27880.0,29.811875077317943,27880.0,-11.410300879380168
27890.0,-7.152300349960444,27890.0,29.811803040079532,27890.0,-11.479659200236371
27900.0,-7.150559508371099,27900.0,29.81172360152309,27900.0,-11.548988102536494
27910.0,-7.148834453503245,27910.0,29.811636673761004,27910.0,-11.618740299706843
27920.0,-7.147133127385061,27920.0,29.811539174307313,27920.0,-11.70153176359062
27930.0,-7.145445767840341,27930.0,29.81143504555844,27930.0,-11.777158694313323
27940.0,-7.143775322931836,27940.0,29.81132317481287,27940.0,-11.851242855945559
27950.0,-7.14211737379233,27950.0,29.811205278038983,27950.0,-11.919121135458383
27960.0,-7.140474963729986,27960.0,29.811080150005427,27960.0,-11.987333807423557
27970.0,-7.138848166349968,27970.0,29.8109477869929,27970.0,-12.055631218743937
27980.0,-7.137237012138063,27980.0,29.810808200696094,27980.0,-12.123925894185414
27990.0,-7.135641526874125,27990.0,29.81066140583285,27990.0,-12.1921825128347
28000.0,-7.134061698335775,28000.0,29.810507425895313,28000.0,-12.260384284818544
28010.0,-7.1324975692244745,28010.0,29.810346274620947,28010.0,-12.328521537304308
28020.0,-7.13094922194527,28020.0,29.810177961978425,28020.0,-12.396587598758648
28030.0,-7.129416709769646,28030.0,29.810002506558664,28030.0,-12.464577180853137
28040.0,-7.1279000747741055,28040.0,29.809819929785824,28040.0,-12.53248548492667
28050.0,-7.12639938751835,28050.0,29.809630248667496,28050.0,-12.600308600714095
28060.0,-7.124914686121855,28060.0,29.8094334878047,28060.0,-12.668042771227638
28070.0,-7.123445980338094,28070.0,29.809229676988476,28070.0,-12.735683851788776
28080.0,-7.121993293337036,28080.0,29.809018842731707,28080.0,-12.803227605656346
28090.0,-7.120556708458458,28090.0,29.808801000407804,28090.0,-12.87067052231683
28100.0,-7.119136294834084,28100.0,29.808576170554637,28100.0,-12.938010147863318
28110.0,-7.1177320509953095,28110.0,29.80834438804042,28110.0,-13.005243824877924
28120.0,-7.116343941672814,28120.0,29.808105692954133,28120.0,-13.0723679557177
28130.0,-7.114971968818359,28130.0,29.807860117538297,28130.0,-13.139379181704406
28140.0,-7.113619919378165,28140.0,29.807606185617235,28140.0,-13.213296106316694
28150.0,-7.112281599430266,28150.0,29.80734651527443,28150.0,-13.279354664936674
28160.0,-7.110963533313651,28160.0,29.807078494208813,28160.0,-13.352926684788237
28170.0,-7.109663105221673,28170.0,29.806803314309544,28170.0,-13.424592939642128
28180.0,-7.108376055565325,28180.0,29.806522648081952,28180.0,-13.49005143884825
28190.0,-7.107105205801555,28190.0,29.806235367900907,28190.0,-13.555722043044387
28200.0,-7.10585067184376,28200.0,29.805941477028732,28200.0,-13.621394124021572
28210.0,-7.104612493631312,28210.0,29.805641002698636,28210.0,-13.686996892540847
28220.0,-7.103390735752717,28220.0,29.805333968655102,28220.0,-13.752503186056394
28230.0,-7.10218548322496,28230.0,29.80502039698022,28230.0,-13.817901462645155
28240.0,-7.100996784466334,28240.0,29.804700318898153,28240.0,-13.883186145331058
28250.0,-7.0998246322868965,28250.0,29.804373776199224,28250.0,-13.948353376607102
28260.0,-7.09866904744479,28260.0,29.804040804054896,28260.0,-14.013399939472084
28270.0,-7.097530096586141,28270.0,29.80370142982782,28270.0,-14.078323949007473
28280.0,-7.096407857360455,28280.0,29.80335568106979,28280.0,-14.143124927179748
28290.0,-7.095302356009364,28290.0,29.803003596720842,28290.0,-14.207802640018592
28300.0,-7.094213581686417,28300.0,29.802645221987568,28300.0,-14.272356111956286
28310.0,-7.093141519173941,28310.0,29.802280601369144,28310.0,-14.336784149590203
28320.0,-7.092089831221681,28320.0,29.801908286930164,28320.0,-14.408113817411193
28330.0,-7.091056280654693,28330.0,29.80152938018435,28330.0,-14.477582126025174
28340.0,-7.090036898725358,28340.0,29.801145514291594,28340.0,-14.540851250417827
28350.0,-7.08903440965847,28350.0,29.80075559531154,28350.0,-14.604301462838752
28360.0,-7.088048821310294,28360.0,29.800359654119127,28360.0,-14.667732336227616
28370.0,-7.087080133488417,28370.0,29.799957726750307,28370.0,-14.731076557973594
28380.0,-7.086128371530946,28380.0,29.799549844710835,28380.0,-14.794309350625602
28384.899657,-7.085668299783039,28384.899657,29.799347802928658,28384.899657,-14.825387120555247
28390.0,-7.085197137747233,28390.0,29.799134580204313,28390.0,-14.864315268552824
28400.0,-7.08428055755878,28400.0,29.798714495295442,28400.0,-14.92658680110769
28410.0,-7.083381200313844,28410.0,29.79828854372401,28410.0,-14.989102813827156
28420.0,-7.082499071946709,28420.0,29.79785676813365,28420.0,-15.051611530697887
28430.0,-7.081634232616957,28430.0,29.797419194374836,28430.0,-15.114036368951496
28440.0,-7.080786721194669,28440.0,29.796975855099653,28440.0,-15.176351656351237
28450.0,-7.079956567240314,28450.0,29.79652678576,28450.0,-15.238547721994848
28460.0,-7.079143804169716,28460.0,29.796072021975434,28460.0,-15.300620277159029
28470.0,-7.078348466821574,28470.0,29.795611600250332,28470.0,-15.362567023247882
28480.0,-7.077570581639484,28480.0,29.79514555969503,28480.0,-15.424386404097842
28490.0,-7.076810175955094,28490.0,29.7946739398877,28490.0,-15.486077178452724
28500.0,-7.076067287467102,28500.0,29.794196779045603,28500.0,-15.547638505038249
28510.0,-7.075341949084707,28510.0,29.793714116932904,28510.0,-15.609069929667896
28520.0,-7.074634182727463,28520.0,29.793225995663928,28520.0,-15.670371213163223
28530.0,-7.073944000803524,28530.0,29.792732458838074,28530.0,-15.731542259341396
28540.0,-7.073271402769309,28540.0,29.792233551902736,28540.0,-15.792583284006808
28550.0,-7.072616380353151,28550.0,29.791729320081593,28550.0,-15.853495345388485
28560.0,-7.07197893744871,28560.0,29.791219804357063,28560.0,-15.914280767997186
28570.0,-7.071359107478541,28570.0,29.790705041428847,28570.0,-15.974942395302266
28580.0,-7.070756962731194,28580.0,29.79018506527458,28580.0,-16.035482010985678
28590.0,-7.070172602965932,28590.0,29.789659908159745,28590.0,-16.095899093794497
28600.0,-7.069606135303754,28600.0,29.789129601088426,28600.0,-16.156191092881723
28610.0,-7.069057658867171,28610.0,29.78859417658057,28610.0,-16.21635582426516
28620.0,-7.068527253411271,28620.0,29.788053670148862,28620.0,-16.276392962177233
28630.0,-7.068014972515006,28630.0,29.787508121475867,28630.0,-16.33630329887813
28640.0,-7.067520843711041,28640.0,29.78695757405799,28640.0,-16.396087641718875
28650.0,-7.067044868768852,28650.0,29.786402075135406,28650.0,-16.455745912556957
28660.0,-7.066587036970448,28660.0,29.785841673000466,28660.0,-16.515276978816427
28670.0,-7.06614733729008,28670.0,29.785276414928536,28670.0,-16.57467901985435
28680.0,-7.065725758234832,28680.0,29.784706347301103,28680.0,-16.633949796844043
28690.0,-7.065322294777678,28690.0,29.78413151420364,28690.0,-16.6930874069982
28700.0,-7.064936949644769,28700.0,29.783551957078295,28700.0,-16.75209093890727
28710.0,-7.064569734477052,28710.0,29.78296771465286,28710.0,-16.81096017464859
28720.0,-7.0642206572685495,28720.0,29.782378825261127,28720.0,-16.869695236373744
28730.0,-7.063889746558356,28730.0,29.781785323211047,28730.0,-16.928296401826632
28740.0,-7.06358367302588,28740.0,29.781184509585213,28740.0,-16.9986203833316
28750.0,-7.063291330525731,28750.0,29.78058124770603,28750.0,-17.05591143179333
28760.0,-7.06301743007405,28760.0,29.779973505959077,28760.0,-17.11357414199309
28770.0,-7.062761946425604,28770.0,29.77936132076683,28770.0,-17.171273039874027
28780.0,-7.0625248840668275,28780.0,29.778744721469828,28780.0,-17.228904559806942
28790.0,-7.062306254162594,28790.0,29.778123739676648,28790.0,-17.28643417091918
28800.0,-7.06210608212268,28800.0,29.777498406750254,28800.0,-17.34384993369915
28810.0,-7.061924408046155,28810.0,29.77686875389339,28810.0,-17.40114750058813
28820.0,-7.061761279860314,28820.0,29.77623481293787,28820.0,-17.458325009198546
28830.0,-7.061616749659563,28830.0,29.7755966161816,28830.0,-17.515381416215682
28840.0,-7.061490868629936,28840.0,29.774954196694512,28840.0,-17.572316162518668
28850.0,-7.061383678836791,28850.0,29.77430758949102,28850.0,-17.62912922504585
28860.0,-7.061295204929869,28860.0,29.77365683284277,28860.0,-17.685821006745538
28870.0,-7.06122546697832,28870.0,29.77300196532516,28870.0,-17.742392099548283
28880.0,-7.061174490821843,28880.0,29.772343023949627,28880.0,-17.798843169721543
28890.0,-7.0611423012041215,28890.0,29.771680045742244,28890.0,-17.855174831574125
28900.0,-7.061128920083118,28900.0,29.771013067793465,28900.0,-17.9113875509336
28910.0,-7.061134375529158,28910.0,29.770342125476372,28910.0,-17.96748168072518
28920.0,-7.06115870502968,28920.0,29.769667252143,28920.0,-18.023457493468523
28930.0,-7.061201948262993,28930.0,29.768988480698454,28930.0,-18.07931519953173
28940.0,-7.061264146050211,28940.0,29.76830584364766,28940.0,-18.135055028668205
28950.0,-7.061345344454367,28950.0,29.76761937243902,28950.0,-18.190677472761106
28960.0,-7.06144558215924,28960.0,29.766929100099016,28960.0,-18.24618348917163
28970.0,-7.061564884479192,28970.0,29.76623506181962,28970.0,-18.30157450152129
28980.0,-7.061703264372541,28980.0,29.765537294211796,28980.0,-18.35685231939937
28990.0,-7.061860721069214,28990.0,29.764835835778452,28990.0,-18.41201899421737
29000.0,-7.062037244645523,29000.0,29.76413072610243,29000.0,-18.467076607745426
29010.0,-7.062232834441214,29010.0,29.763422002217347,29010.0,-18.522027510706206
29020.0,-7.062447497586607,29020.0,29.762709699258377,29020.0,-18.576874801762727
29030.0,-7.062681241738054,29030.0,29.761993851595495,29030.0,-18.631622349665992
29040.0,-7.062934095374497,29040.0,29.7612744886796,29040.0,-18.68627502087249
29050.0,-7.063206106582553,29050.0,29.760551635771083,29050.0,-18.740838657662305
29060.0,-7.063497343939221,29060.0,29.759825314269264,29060.0,-18.79532014509745
29070.0,-7.063807879069239,29070.0,29.759095545889505,29070.0,-18.849727941927576
29080.0,-7.06413778152816,29080.0,29.758362352511984,29080.0,-18.904071335491835
29090.0,-7.064487114267615,29090.0,29.75762575680592,29090.0,-18.95835920744427
29100.0,-7.064858699410337,29100.0,29.756884613000867,29100.0,-19.01819947258541
29110.0,-7.065252643688043,29110.0,29.75613965893018,29110.0,-19.08239845526278
29120.0,-7.065664454590663,29120.0,29.755393443879917,29120.0,-19.144421095121746
29130.0,-7.0660928738340045,29130.0,29.754646513504262,29130.0,-19.203697402607126
29140.0,-7.06653666717946,29140.0,29.75389936074653,29140.0,-19.259813226111273
29150.0,-7.066994476009631,29150.0,29.753152515131337,29150.0,-19.312478455515777
29160.0,-7.067465070286014,29160.0,29.752406418048093,29160.0,-19.36147198703253
29170.0,-7.067947722211978,29170.0,29.751661265255233,29170.0,-19.40669057813203
29180.0,-7.068442018565376,29180.0,29.7509170938314,29180.0,-19.448193442969213
29190.0,-7.068947665372249,29190.0,29.75017386268331,29190.0,-19.486184449074084
29200.0,-7.069463660611731,29200.0,29.74943178745773,29200.0,-19.520878037300584
29210.0,-7.069988452118903,29210.0,29.748691284638575,29210.0,-19.552349025622835
29220.0,-7.070520533389498,29220.0,29.747952757409806,29220.0,-19.5805877602825
29230.0,-7.07105848952347,29230.0,29.74721657706772,29230.0,-19.605569557469266
29240.0,-7.071600934401724,29240.0,29.74648308934383,29240.0,-19.627282401589774
29250.0,-7.072146562582172,29250.0,29.745752597699376,29250.0,-19.645743273055324
29260.0,-7.0726941982264595,29260.0,29.74502534626287,29260.0,-19.66101153934492
29270.0,-7.073242858641604,29270.0,29.744301503185024,29270.0,-19.673199582999718
29280.0,-7.073791803662127,29280.0,29.7435811480086,29280.0,-19.68248007927502
29290.0,-7.0743405490901585,29290.0,29.742864273822434,29290.0,-19.68908470426671
29300.0,-7.074888399690166,29300.0,29.74215095913884,29300.0,-19.693265374723524
29310.0,-7.075434022278506,29310.0,29.741441564189515,29310.0,-19.695138902961187
29320.0,-7.075976201259391,29320.0,29.740736442326273,29320.0,-19.694677740092132
29330.0,-7.076513957312921,29330.0,29.740035882261637,29330.0,-19.69179837109056
29340.0,-7.077046479864738,29340.0,29.739340119414077,29340.0,-19.686413180646383
29350.0,-7.077572935285092,29350.0,29.7386494033376,29350.0,-19.678441283633383
29360.0,-7.078092475892436,29360.0,29.73796398766636,29360.0,-19.66780382242411
29370.0,-7.07860432344057,29370.0,29.737284097927397,29370.0,-19.654426832780857
29380.0,-7.079107791871193,29380.0,29.736609926568676,29380.0,-19.63825102002266
29390.0,-7.0796023309038585,29390.0,29.735941618402197,29390.0,-19.619240389162417
29400.0,-7.080087569046576,29400.0,29.735279256880975,29400.0,-19.597391596557568
29410.0,-7.080563358856616,29410.0,29.73462284797897,29410.0,-19.572743929422277
29420.0,-7.081029721132,29420.0,29.73397232758581,29420.0,-19.54538057001058
29430.0,-7.081486803668341,29430.0,29.73332757736805,29430.0,-19.515421188012663
29440.0,-7.081934881065764,29440.0,29.73268843396443,29440.0,-19.48301581719687
29450.0,-7.0823743836818664,29450.0,29.73205469080666,29450.0,-19.4483446879431
29460.0,-7.082805790169744,29460.0,29.73142614885722,29460.0,-19.41160925451853
29470.0,-7.0832294894083105,29470.0,29.730802671992837,29470.0,-19.372991924095253
29480.0,-7.083646015218764,29480.0,29.73018409496341,29480.0,-19.33265937583511
29490.0,-7.084056130785019,29490.0,29.72957018443207,29490.0,-19.290793504606572
29500.0,-7.084460858782917,29500.0,29.728960620337094,29500.0,-19.247618331309088
29510.0,-7.084861513301232,29510.0,29.728354986718735,29510.0,-19.203416191692995
29520.0,-7.0852597043239225,29520.0,29.727752767657613,29520.0,-19.158536168236864
29530.0,-7.085657359719687,29530.0,29.72715333173371,29530.0,-19.113401832635407
29540.0,-7.0860567154637755,29540.0,29.726555928106308,29540.0,-19.06852023361406
29550.0,-7.0864600029826805,29550.0,29.725959818182773,29550.0,-19.024452771600643
29560.0,-7.086868608338018,29560.0,29.72536459341321,29560.0,-18.98167009803741
29570.0,-7.0872829975224505,29570.0,29.724770221489813,29570.0,-18.940399657803816
29580.0,-7.087703297192852,29580.0,29.72417679794233,29580.0,-18.900641898919254
29590.0,-7.088129324549348,29590.0,29.72358451583674,29590.0,-18.8622426095018
29600.0,-7.088560599767228,29600.0,29.7229936517219,29600.0,-18.82496518674122
29610.0,-7.088996440730737,29610.0,29.722404534566202,29610.0,-18.7885430311235
29620.0,-7.089436084372676,29620.0,29.72181751285637,29620.0,-18.752707524825507
29630.0,-7.089878793930466,29630.0,29.721232924182708,29630.0,-18.717211260794297
29640.0,-7.09032392962881,29640.0,29.720651074453507,29640.0,-18.681846187125505
29650.0,-7.090770991897989,29650.0,29.720072222683676,29650.0,-18.646457617840376
29660.0,-7.091219625301374,29660.0,29.719496576708544,29660.0,-18.610956755634376
29670.0,-7.091669590666339,29670.0,29.718924299893313,29670.0,-18.575328254912066
29680.0,-7.092120601897365,29680.0,29.7183555653871,29680.0,-18.539620527153794
29690.0,-7.092571823536703,29690.0,29.71779074472844,29690.0,-18.503849204707716
29700.0,-7.093022123714382,29700.0,29.717230382908685,29700.0,-18.467894398671003
29710.0,-7.093470370621485,29710.0,29.716674893463992,29710.0,-18.431601825621023
29720.0,-7.093915088926338,29720.0,29.716124838365214,29720.0,-18.394779318900515
29730.0,-7.094354715028972,29730.0,29.715580795953983,29730.0,-18.357187786582386
29740.0,-7.09478772960608,29740.0,29.715043311429028,29740.0,-18.31856116917229
29750.0,-7.095212793972271,29750.0,29.714512847610237,29750.0,-18.27863157038365
29760.0,-7.095628884757085,29760.0,29.713989743782722,29760.0,-18.237161084339572
29770.0,-7.096035414897543,29770.0,29.713474187607314,29770.0,-18.193976641900534
29780.0,-7.096432290165591,29780.0,29.712966214994754,29780.0,-18.14899768369078
29790.0,-7.096819966616685,29790.0,29.712465697993732,29790.0,-18.102257899750956
29800.0,-7.097199503019102,29800.0,29.711972327663656,29800.0,-18.053920739955327
29810.0,-7.097572571310704,29810.0,29.711485605094037,29810.0,-18.004289427237502
29820.0,-7.097941404098941,29820.0,29.711004848235703,29820.0,-17.953798694351175
29830.0,-7.098308415669805,29830.0,29.71052932798164,29830.0,-17.902973790857047
29840.0,-7.098675252740088,29840.0,29.710058652514924,29840.0,-17.852268865491684
29850.0,-7.0990430662847155,29850.0,29.70959264593013,29850.0,-17.80192239637803
29860.0,-7.099412569611728,29860.0,29.70913126963143,29860.0,-17.751984437068828
29870.0,-7.099784029861819,29870.0,29.708674610148762,29870.0,-17.70237451285843
29880.0,-7.100157222024018,29880.0,29.708222875163525,29880.0,-17.652917871037765
29890.0,-7.10053150706072,29890.0,29.707776354868027,29890.0,-17.60338662263334
29900.0,-7.100905939988026,29900.0,29.70733538160024,29900.0,-17.553542409067703
29910.0,-7.101279394087932,29910.0,29.706900296038146,29910.0,-17.50317401111928
29920.0,-7.101650669858021,29920.0,29.706471415113157,29920.0,-17.45212069379666
29930.0,-7.10201853978861,29930.0,29.70604904034367,29930.0,-17.40028059506925
29940.0,-7.102381778081025,29940.0,29.705633460220366,29940.0,-17.347606231962683
29950.0,-7.102739210710497,29950.0,29.705224942225204,29950.0,-17.29409083121549
29960.0,-7.10308976132322,29960.0,29.70482372751647,29960.0,-17.23974758292791
29970.0,-7.103432487604444,29970.0,29.704430028404932,29970.0,-17.18459155975473
29980.0,-7.103766637570964,29980.0,29.70404402053595,29980.0,-17.12862629989618
29990.0,-7.104091685154687,29990.0,29.70366583859675,29990.0,-17.0718362945886
30000.0,-7.1044073373548935,30000.0,29.70329558340986,30000.0,-17.014188751686962
30010.0,-7.104713536896871,30010.0,29.702933318364504,30010.0,-16.955644365429986
30020.0,-7.105010492727602,30020.0,29.702579043181487,30020.0,-16.896178703176652
30030.0,-7.105298688620605,30030.0,29.70223267537587,30030.0,-16.8358086896264
30040.0,-7.105578860034264,30040.0,29.7018940437331,30040.0,-16.774613674144778
30050.0,-7.1058519354215495,30050.0,29.701562890911966,30050.0,-16.712744352466473
30060.0,-7.106118939568538,30060.0,29.701238900206977,30060.0,-16.650408847074207
30070.0,-7.1063802073356,30070.0,29.700922019756852,30070.0,-16.587784270290147
30080.0,-7.106635067511169,30080.0,29.70061257341934,30080.0,-16.524837941468505
30090.0,-7.106882630010415,30090.0,29.7003109444822,30090.0,-16.46135894930812
30100.0,-7.107121942281363,30100.0,29.700017510771847,30100.0,-16.397071051280722
30110.0,-7.107352039949806,30110.0,29.699732625333024,30110.0,-16.331694262976022
30120.0,-7.10757199381153,30120.0,29.699456601075983,30120.0,-16.264978844812962
30130.0,-7.107780948978301,30130.0,29.69918969980021,30130.0,-16.19672544954776
30140.0,-7.10797814758624,30140.0,29.698932126055272,30140.0,-16.12679690577399
30150.0,-7.108162941327115,30150.0,29.698684031673878,30150.0,-16.055123674151655
30160.0,-7.108334854289189,30160.0,29.69844551714859,30160.0,-15.98170122868704
30170.0,-7.108493597563256,30170.0,29.698216629808396,30170.0,-15.906583973302713
30180.0,-7.108639017598962,30180.0,29.69799736800622,30180.0,-15.829882658375448
30190.0,-7.108771045133184,30190.0,29.697787692458267,30190.0,-15.751761603271856
30200.0,-7.108889681551436,30200.0,29.69758752722003,30200.0,-15.67242646625917
30210.0,-7.108995035216799,30210.0,29.697396751320507,30210.0,-15.592111737204315
30220.0,-7.10908731167521,30220.0,29.697215201861564,30220.0,-15.511071822177035
30230.0,-7.10916679018707,30230.0,29.69704268271152,30230.0,-15.429570765053306
30240.0,-7.109233811475216,30240.0,29.696878972575085,30240.0,-15.347873885161292
30250.0,-7.109288765697473,30250.0,29.6967238296696,30250.0,-15.266239076941888
30260.0,-7.109331898401878,30260.0,29.696577074304074,30260.0,-15.184891594165416
30270.0,-7.109363094519117,30270.0,29.696438672289148,30270.0,-15.103963509626187
30280.0,-7.109382079129925,30280.0,29.696308647076723,30280.0,-15.023490727899949
30290.0,-7.1093884766205235,30290.0,29.69618705619241,30290.0,-14.94344436008753
30300.0,-7.109381833615071,30300.0,29.696073979284353,30300.0,-14.863753832129085
30310.0,-7.109361671738245,30310.0,29.695969499184212,30310.0,-14.784325535236409
30320.0,-7.109327553513433,30320.0,29.695873690715896,30320.0,-14.705062579861007
30330.0,-7.109279076608192,30330.0,29.695786619484807,30330.0,-14.625878900896305
30340.0,-7.1092158811848885,30340.0,29.69570834060575,30340.0,-14.54670544779501
30350.0,-7.109137673010752,30350.0,29.695638890196694,30350.0,-14.467493991993452
30360.0,-7.109044224270149,30360.0,29.69557828299379,30360.0,-14.388219941094423
30370.0,-7.1089353784951195,30370.0,29.695526508909342,30370.0,-14.308883564249202
30380.0,-7.108811078576681,30380.0,29.69548352542329,30380.0,-14.229511121530319
30390.0,-7.1086713566251465,30390.0,29.695449255837104,30390.0,-14.150155450982897
30400.0,-7.1085163383679,30400.0,29.695423585803745,30400.0,-14.07089635457646
30410.0,-7.108346261508343,30410.0,29.6954063596212,30410.0,-13.991840933473897
30420.0,-7.108161489005259,30420.0,29.69539738222415,30420.0,-13.91312307374094
30430.0,-7.107962501333144,30430.0,29.69539642305203,30430.0,-13.834900874666728
30440.0,-7.10774989528906,30440.0,29.695403216947458,30440.0,-13.757352887654433
30450.0,-7.107524375822116,30450.0,29.695417466134675,30450.0,-13.680676433896258
30460.0,-7.107286730731128,30460.0,29.69543884540463,30460.0,-13.605084794781861
30470.0,-7.107037839507101,30470.0,29.69546699484955,30470.0,-13.53080332944712
30480.0,-7.1067786585460935,30480.0,29.695501524313467,30480.0,-13.458067385469752
30490.0,-7.10651021021513,30490.0,29.695542017584234,30490.0,-13.387118425679448
30500.0,-7.1062333944168925,30500.0,29.69558811057095,30500.0,-13.318182763776564
30510.0,-7.105948726528532,30510.0,29.695639599568118,30510.0,-13.251404145425198
30520.0,-7.105656514694659,30520.0,29.69569637175713,30520.0,-13.186828144419144
30530.0,-7.105356875946527,30530.0,29.695758398307774,30530.0,-13.124430166637428
30540.0,-7.105049845607429,30540.0,29.695825677440652,30540.0,-13.064126201110001
30550.0,-7.10473529672701,30550.0,29.69589826802809,30550.0,-13.005774433087488
30560.0,-7.1044129215617655,30560.0,29.695976297057843,30560.0,-12.949182135468954
30570.0,-7.104082230805921,30570.0,29.69605995437857,30570.0,-12.89411209959591
30580.0,-7.103742574340411,30580.0,29.696149485183835,30580.0,-12.840289816719478
30590.0,-7.103393298796597,30590.0,29.69624512670458,30590.0,-12.787427474816552
30600.0,-7.103033963769656,30600.0,29.69634703081918,30600.0,-12.735272621730115
30610.0,-7.102664005299499,30610.0,29.69645541755628,30610.0,-12.683608040810459
30620.0,-7.102282286609836,30620.0,29.696570745705294,30620.0,-12.632141646946755
30630.0,-7.101887592795369,30630.0,29.69669351138872,30630.0,-12.580489971542578
30640.0,-7.101478788399917,30640.0,29.696824184410556,30640.0,-12.528243986591619
30650.0,-7.101054855321856,30650.0,29.696963190901034,30650.0,-12.475016184216782
30660.0,-7.100614919187261,30660.0,29.69711089536828,30660.0,-12.420465516393225
30670.0,-7.1001582742743565,30670.0,29.69726758946823,30670.0,-12.364315927188674
30680.0,-7.099684398031615,30680.0,29.697433488177087,30680.0,-12.30636702163542
30690.0,-7.099192975633063,30690.0,29.697608732120962,30690.0,-12.246501224137054
30700.0,-7.098683955105378,30700.0,29.69779336833149,30700.0,-12.184690344313799
30710.0,-7.09815760317507,30710.0,29.697987316751338,30710.0,-12.121004477228798
30720.0,-7.097614474683411,30720.0,29.69819036741038,30720.0,-12.055619655575219
30730.0,-7.097055369508,30730.0,29.69840219359511,30730.0,-11.988814643707466
30740.0,-7.096481063441251,30740.0,29.69862246688813,30740.0,-11.92093971987621
30750.0,-7.095891811016466,30750.0,29.698851065008085,30750.0,-11.852299488106928
30760.0,-7.095287758355026,30760.0,29.699087909785245,30760.0,-11.783105102116968
30770.0,-7.094669110723649,30770.0,29.699332887230913,30770.0,-11.713524386449205
30780.0,-7.094036180915258,30780.0,29.699585821691084,30780.0,-11.643724261288217
30790.0,-7.093389434638411,30790.0,29.699846449961175,30790.0,-11.573908077899825
30800.0,-7.092729525690877,30800.0,29.700114404619736,30800.0,-11.504340094114196
30810.0,-7.092057334725231,30810.0,29.70038919662882,30810.0,-11.4353599293828
30820.0,-7.091373622696602,30820.0,29.700670373747414,30820.0,-11.367358648911484
30830.0,-7.090678238374297,30830.0,29.70095784424708,30830.0,-11.300614970507153
30840.0,-7.089970873393408,30840.0,29.701251572500823,30840.0,-11.235251045387706
30850.0,-7.0892514250205165,30850.0,29.701551447164405,30850.0,-11.171335405101933
30860.0,-7.088520015475393,30860.0,29.70185727151632,30860.0,-11.108948572611034
30870.0,-7.087776666252734,30870.0,29.702168896828347,30870.0,-11.048184399933197
30880.0,-7.087020645249522,30880.0,29.702486500462385,30880.0,-10.989017844521353
30890.0,-7.086251078469092,30890.0,29.70281033663151,30890.0,-10.931262335521701
30900.0,-7.085467185278873,30900.0,29.703140631822638,30900.0,-10.874653871701682
30910.0,-7.084668312487622,30910.0,29.70347756641907,30910.0,-10.818916220097256
30920.0,-7.083854007253957,30920.0,29.703821252424042,30920.0,-10.763800308156199
30930.0,-7.083024134858598,30930.0,29.704171682416664,30930.0,-10.709116469901211
30940.0,-7.082178398713892,30940.0,29.704528933917942,30940.0,-10.654716880337231
